,latitude,longitude,blk_no,road_name,postal_code,address
8060,1.334654581,103.90822159999999,662,JALAN DAMAI,410662,662 JLN DAMAI
8061,1.3447996709999999,103.8531065,140,BISHAN STREET 12,570140,140 BISHAN ST 12
8062,1.357930021,103.8420881,266,BISHAN STREET 24,570266,266 BISHAN ST 24
8063,1.3467430569999999,103.7577828,285A,BUKIT BATOK EAST AVENUE 3,651285,285 BT BATOK EAST AVE 3
8064,1.360919734,103.74995229999999,362,BUKIT BATOK STREET 31,650362,362 BT BATOK ST 31
8065,1.286621904,103.80896329999999,11,JALAN BUKIT MERAH,150011,11 JLN BT MERAH
8066,1.274468661,103.82147409999999,27,TELOK BLANGAH WAY,090027,27 TELOK BLANGAH WAY
8067,1.2817592709999999,103.8068622,114,DEPOT ROAD,100114,114 DEPOT RD
8068,1.276336898,103.8191944,25,TELOK BLANGAH CRESCENT,090025,25 TELOK BLANGAH CRES
8069,1.3891730709999999,103.7711062,487,SEGAR ROAD,670487,487 SEGAR RD
8070,1.3892406080000002,103.7716208,486,SEGAR ROAD,670486,486 SEGAR RD
8071,1.374402605,103.77546740000001,213,PETIR ROAD,670213,213 PETIR RD
8072,1.375724234,103.770322,129,PENDING ROAD,670129,129 PENDING RD
8073,1.2845945570000001,103.8462209,535,UPPER CROSS STREET,050535,535 UPP CROSS ST
8074,1.3832936009999999,103.75302590000001,166A,TECK WHYE CRESCENT,681166,166A TECK WHYE CRES
8075,1.401960214,103.7470106,672B,CHOA CHU KANG CRESCENT,682672,672B CHOA CHU KANG CRES
8076,1.380047726,103.7524646,137,TECK WHYE LANE,680137,137 TECK WHYE LANE
8077,1.377615108,103.735723,462A,CHOA CHU KANG AVENUE 4,681462,462 CHOA CHU KANG AVE 4
8078,1.394010699,103.7426926,550,CHOA CHU KANG STREET 52,680550,550 CHOA CHU KANG ST 52
8079,1.399742048,103.7438618,611,CHOA CHU KANG STREET 62,680611,611 CHOA CHU KANG ST 62
8080,1.3206923640000001,103.7627147,202,CLEMENTI AVENUE 6,120202,202 CLEMENTI AVE 6
8081,1.303234409,103.76246479999999,717,CLEMENTI WEST STREET 2,120717,717 CLEMENTI WEST ST 2
8082,1.3680046330000002,103.8947226,303,HOUGANG AVENUE 5,530303,303 HOUGANG AVE 5
8083,1.359622892,103.88771729999999,211,HOUGANG STREET 21,530211,211 HOUGANG ST 21
8084,1.376647194,103.88677159999999,692,HOUGANG STREET 61,530692,692 HOUGANG ST 61
8085,1.3755403380000002,103.88747509999999,697,HOUGANG STREET 61,530697,697 HOUGANG ST 61
8086,1.341404713,103.7358435,226,JURONG EAST STREET 21,600226,226 JURONG EAST ST 21
8087,1.348725116,103.7272432,487,JURONG WEST AVENUE 1,640487,487 JURONG WEST AVE 1
8088,1.3498122540000002,103.7192222,501,JURONG WEST STREET 51,640501,501 JURONG WEST ST 51
8089,1.34809658,103.70941140000001,183B,BOON LAY AVENUE,642183,183B BOON LAY AVE
8090,1.337115314,103.72322240000001,328A,TAH CHING ROAD,611328,328 TAH CHING RD
8091,1.341585005,103.6951473,702A,JURONG WEST STREET 71,641702,702 JURONG WEST ST 71
8092,1.327290541,103.8562177,40,JALAN BAHAGIA,320040,40 JLN BAHAGIA
8093,1.315698964,103.8597852,4,BOON KENG ROAD,330004,4 BOON KENG RD
8094,1.3278533270000001,103.85499370000001,107,JALAN RAJAH,320107,107 JLN RAJAH
8096,1.3711419619999998,103.95881920000001,461,PASIR RIS DRIVE 4,510461,461 PASIR RIS DR 4
8097,1.3664029969999998,103.9607387,197,PASIR RIS STREET 12,510197,197 PASIR RIS ST 12
8098,1.401369675,103.91319159999999,633A,PUNGGOL DRIVE,821633,633A PUNGGOL DR
8099,1.4051996930000001,103.8986626,265B,PUNGGOL WAY,822265,265B PUNGGOL WAY
8100,1.40499729,103.8985186,265C,PUNGGOL WAY,823265,265C PUNGGOL WAY
8101,1.455598437,103.81404520000001,463A,SEMBAWANG DRIVE,751463,463A SEMBAWANG DR
8102,1.387860191,103.9072896,159A,RIVERVALE CRESCENT,541159,159A RIVERVALE CRES
8103,1.392501205,103.8923333,324B,SENGKANG EAST WAY,542324,324B SENGKANG EAST WAY
8104,1.388870192,103.90429559999998,139,RIVERVALE STREET,540139,139 RIVERVALE ST
8105,1.353092239,103.8679178,301,SERANGOON AVENUE 2,550301,301 SERANGOON AVE 2
8106,1.350351985,103.868997,326,SERANGOON AVENUE 3,550326,326 SERANGOON AVE 3
8107,1.35225585,103.9552254,302,TAMPINES STREET 32,520302,302 TAMPINES ST 32
8108,1.357090895,103.95859770000001,371,TAMPINES STREET 34,520371,371 TAMPINES ST 34
8109,1.3583606380000002,103.95287370000001,450G,TAMPINES STREET 42,527450,450G TAMPINES ST 42
8110,1.335453532,103.863388,120,POTONG PASIR AVENUE 1,350120,120 POTONG PASIR AVE 1
8111,1.440545454,103.8017597,678A,WOODLANDS AVENUE 6,731678,678 WOODLANDS AVE 6
8112,1.433593706,103.77588409999998,167,WOODLANDS STREET 11,730167,167 WOODLANDS ST 11
8113,1.428140108,103.77282190000001,412,WOODLANDS STREET 41,730412,412 WOODLANDS ST 41
8114,1.422721485,103.8463669,426B,YISHUN AVENUE 11,762426,426B YISHUN AVE 11
8115,1.422078154,103.84723340000001,428B,YISHUN AVENUE 11,762428,428B YISHUN AVE 11
8116,1.416786347,103.8346416,846,YISHUN RING ROAD,760846,846 YISHUN RING RD
8117,1.4268519709999998,103.8459661,358,YISHUN RING ROAD,760358,358 YISHUN RING RD
8118,1.369946401,103.8342845,253A,ANG MO KIO STREET 21,561253,253A ANG MO KIO ST 21
8119,1.3514197000000001,103.74749940000001,123,BUKIT BATOK CENTRAL,650123,123 BT BATOK CTRL
8120,1.388681324,103.77131259999999,485,SEGAR ROAD,670485,485 SEGAR RD
8121,1.372191714,103.77484799999999,202,PETIR ROAD,670202,202 PETIR RD
8122,1.3828379830000002,103.74584200000001,218,CHOA CHU KANG CENTRAL,680218,218 CHOA CHU KANG CTRL
8123,1.39097809,103.74642940000001,708A,CHOA CHU KANG STREET 53,681708,708 CHOA CHU KANG ST 53
8124,1.318115593,103.89822070000001,414,EUNOS ROAD 5,400414,414 EUNOS RD 5
8125,1.315885232,103.8991554,3,JOO CHIAT ROAD,420003,3 JOO CHIAT RD
8126,1.373482598,103.8874635,503,HOUGANG AVENUE 8,530503,503 HOUGANG AVE 8
8127,1.3715352859999999,103.88422320000001,676,HOUGANG AVENUE 8,530676,676 HOUGANG AVE 8
8128,1.378133197,103.89173079999999,545,HOUGANG AVENUE 8,530545,545 HOUGANG AVE 8
8129,1.3506757280000001,103.7200224,456,JURONG WEST STREET 41,640456,456 JURONG WEST ST 41
8130,1.337891083,103.7196814,366,CORPORATION DRIVE,610366,366 CORPORATION DR
8131,1.349081948,103.7261955,488,JURONG WEST AVENUE 1,640488,488 JURONG WEST AVE 1
8132,1.3480661280000001,103.69807220000001,749,JURONG WEST STREET 73,640749,749 JURONG WEST ST 73
8133,1.345783937,103.6949862,819,JURONG WEST STREET 81,640819,819 JURONG WEST ST 81
8134,1.302015808,103.9085862,77,MARINE DRIVE,440077,77 MARINE DR
8135,1.375057688,103.9425339,611,ELIAS ROAD,510611,611 ELIAS RD
8136,1.375036114,103.9373128,777,PASIR RIS STREET 71,510777,777 PASIR RIS ST 71
8137,1.40482605,103.8983017,265D,PUNGGOL WAY,824265,265D PUNGGOL WAY
8138,1.3935921999999998,103.8739756,452B,SENGKANG WEST WAY,792452,452B SENGKANG WEST WAY
8139,1.39354732,103.874486,452A,SENGKANG WEST WAY,791452,452A SENGKANG WEST WAY
8140,1.374183912,103.8761056,501,SERANGOON NORTH AVENUE 4,550501,501 SERANGOON NTH AVE 4
8141,1.3556703380000001,103.9564348,396,TAMPINES AVENUE 7,520396,396 TAMPINES AVE 7
8142,1.447466503,103.8026613,782A,WOODLANDS CRESCENT,731782,782A WOODLANDS CRES
8143,1.430044167,103.7804546,334,WOODLANDS STREET 32,730334,334 WOODLANDS ST 32
8144,1.438154706,103.78011090000001,117,MARSILING RISE,730117,117 MARSILING RISE
8145,1.427353081,103.8412192,348A,YISHUN AVENUE 11,761348,348A YISHUN AVE 11
8146,1.427495093,103.8423771,347B,YISHUN AVENUE 11,762347,347B YISHUN AVE 11
8147,1.416030951,103.8362391,850,YISHUN STREET 81,760850,850 YISHUN ST 81
8148,1.42714143,103.8422313,348C,YISHUN AVENUE 11,763348,348C YISHUN AVE 11
8149,1.3669408440000002,103.8435824,205,ANG MO KIO AVENUE 1,560205,205 ANG MO KIO AVE 1
8150,1.373179219,103.85629449999999,545,ANG MO KIO AVENUE 10,560545,545 ANG MO KIO AVE 10
8151,1.324058986,103.94069559999998,59,NEW UPPER CHANGI ROAD,461059,59 NEW UPP CHANGI RD
8152,1.3197279370000001,103.94662690000001,163,BEDOK SOUTH ROAD,460163,163 BEDOK STH RD
8153,1.345657203,103.8546414,152,BISHAN STREET 11,570152,152 BISHAN ST 11
8154,1.3610826390000001,103.84313900000001,247,BISHAN STREET 22,570247,247 BISHAN ST 22
8155,1.350376435,103.743909,143,BUKIT BATOK STREET 11,650143,143 BT BATOK ST 11
8156,1.347295765,103.754196,218,BUKIT BATOK STREET 21,650218,218 BT BATOK ST 21
8157,1.3617495640000001,103.74979870000001,353,BUKIT BATOK STREET 34,650353,353 BT BATOK ST 34
8158,1.285282206,103.823095,124B,BUKIT MERAH VIEW,152124,124B BT MERAH VIEW
8159,1.2816064120000001,103.84233590000001,334,KRETA AYER ROAD,080334,334 KRETA AYER RD
8160,1.393950952,103.7449276,571,CHOA CHU KANG STREET 52,680571,571 CHOA CHU KANG ST 52
8161,1.384956725,103.742878,306,CHOA CHU KANG AVENUE 4,680306,306 CHOA CHU KANG AVE 4
8162,1.3770816209999999,103.7528704,104,TECK WHYE LANE,680104,104 TECK WHYE LANE
8163,1.382229594,103.74505699999999,221,CHOA CHU KANG CENTRAL,680221,221 CHOA CHU KANG CTRL
8164,1.389575594,103.7410584,512,CHOA CHU KANG STREET 51,680512,512 CHOA CHU KANG ST 51
8165,1.380266095,103.7509568,134,TECK WHYE LANE,680134,134 TECK WHYE LANE
8166,1.322588548,103.7691762,103,CLEMENTI STREET 14,120103,103 CLEMENTI ST 14
8167,1.323004798,103.8876357,92A,PIPIT ROAD,371092,92A PIPIT RD
8168,1.3272056859999999,103.88626740000001,41,CIRCUIT ROAD,370041,41 CIRCUIT RD
8169,1.350124655,103.8888382,173,HOUGANG AVENUE 1,530173,173 HOUGANG AVE 1
8170,1.344566434,103.7310696,348,JURONG EAST AVENUE 1,600348,348 JURONG EAST AVE 1
8171,1.351600429,103.71561940000001,542,JURONG WEST AVENUE 1,640542,542 JURONG WEST AVE 1
8172,1.343784707,103.7150939,202,BOON LAY DRIVE,640202,202 BOON LAY DR
8173,1.348124567,103.7211591,470,JURONG WEST STREET 41,640470,470 JURONG WEST ST 41
8174,1.344478546,103.6934788,842,JURONG WEST STREET 81,640842,842 JURONG WEST ST 81
8175,1.3424536580000002,103.69008829999999,937,JURONG WEST STREET 91,640937,937 JURONG WEST ST 91
8176,1.3701664169999999,103.9547856,423,PASIR RIS DRIVE 6,510423,423 PASIR RIS DR 6
8177,1.369054029,103.95149649999999,543,PASIR RIS STREET 51,510543,543 PASIR RIS ST 51
8178,1.4051541980000002,103.89780520000001,266C,PUNGGOL WAY,823266,266C PUNGGOL WAY
8179,1.4503557319999998,103.82665490000001,590A,MONTREAL LINK,751590,590A MONTREAL LINK
8180,1.394298934,103.87454740000001,451B,SENGKANG WEST WAY,792451,451B SENGKANG WEST WAY
8181,1.394914173,103.8880001,326A,ANCHORVALE ROAD,541326,326A ANCHORVALE RD
8182,1.394219766,103.9030537,192B,RIVERVALE DRIVE,542192,192B RIVERVALE DR
8183,1.353863227,103.87193959999999,263,SERANGOON CENTRAL DRIVE,550263,263 SERANGOON CTRL DR
8184,1.35546108,103.9386503,860A,TAMPINES AVENUE 5,521860,860A TAMPINES AVE 5
8185,1.350702366,103.9451836,160,TAMPINES STREET 12,521160,160 TAMPINES ST 12
8186,1.341233588,103.84729399999999,107,LORONG 1 TOA PAYOH,310107,107 LOR 1 TOA PAYOH
8187,1.336285352,103.848443,85B,LORONG 4 TOA PAYOH,312085,85 LOR 4 TOA PAYOH
8188,1.32985846,103.85582140000001,242,KIM KEAT LINK,310242,242 KIM KEAT LINK
8189,1.334646362,103.8809946,19,JOO SENG ROAD,360019,19 JOO SENG RD
8190,1.44894246,103.8010163,780B,WOODLANDS CRESCENT,732780,780B WOODLANDS CRES
8191,1.4481739519999999,103.8030354,782D,WOODLANDS CRESCENT,734782,782D WOODLANDS CRES
8192,1.447469801,103.8032271,782B,WOODLANDS CRESCENT,732782,782B WOODLANDS CRES
8193,1.4391661969999998,103.77965859999999,122,MARSILING RISE,730122,122 MARSILING RISE
8194,1.4300574959999999,103.77943979999999,328,WOODLANDS STREET 32,730328,328 WOODLANDS ST 32
8195,1.4272781319999999,103.84198,348B,YISHUN AVENUE 11,762348,348B YISHUN AVE 11
8196,1.4328693209999999,103.8426976,316B,YISHUN AVENUE 9,762316,316B YISHUN AVE 9
8197,1.435660494,103.842373,248,YISHUN AVENUE 9,760248,248 YISHUN AVE 9
8198,1.367325322,103.8489231,347A,ANG MO KIO AVENUE 3,561347,347 ANG MO KIO AVE 3
8199,1.330388938,103.9052209,633,BEDOK RESERVOIR ROAD,410633,633 BEDOK RESERVOIR RD
8200,1.345247006,103.8526922,139,BISHAN STREET 12,570139,139 BISHAN ST 12
8201,1.285101769,103.8310352,35,LIM LIAK STREET,160035,35 LIM LIAK ST
8202,1.283991598,103.83107079999999,48,MOH GUAN TERRACE,161048,48 MOH GUAN TER
8203,1.3791427459999999,103.7719984,234A,BUKIT PANJANG RING ROAD,671234,234 BT PANJANG RING RD
8204,1.3887945369999999,103.7698918,546B,SEGAR ROAD,672546,546B SEGAR RD
8205,1.375213345,103.7740957,222,PENDING ROAD,670222,222 PENDING RD
8206,1.37953909,103.7360765,450,CHOA CHU KANG AVENUE 4,680450,450 CHOA CHU KANG AVE 4
8207,1.323738756,103.88837840000001,55,PIPIT ROAD,370055,55 PIPIT RD
8208,1.374642023,103.8963538,403,HOUGANG AVENUE 10,530403,403 HOUGANG AVE 10
8209,1.37221124,103.8881895,509,HOUGANG AVENUE 10,530509,509 HOUGANG AVE 10
8210,1.37622545,103.88507290000001,687,HOUGANG STREET 61,530687,687 HOUGANG ST 61
8211,1.34278861,103.71430140000001,196B,BOON LAY DRIVE,642196,196B BOON LAY DR
8212,1.34357907,103.69277170000001,839,JURONG WEST STREET 81,640839,839 JURONG WEST ST 81
8213,1.342075242,103.6943064,708,JURONG WEST STREET 71,640708,708 JURONG WEST ST 71
8214,1.3456378880000002,103.6931541,827,JURONG WEST STREET 81,640827,827 JURONG WEST ST 81
8215,1.378962405,103.9372408,736A,PASIR RIS DRIVE 10,511736,736 PASIR RIS DR 10
